Date,Stations_id,Quality,Air_temperature,Steam_pressure,Cloudiness,Airpressure_stationsheight,relative_moisture,Air_speed,Air_temperature_max,Air_temperature_min,Soil_tem_min,Wind_speed_max,Rain,Rain_ind,Sunny_hours,Snow_height,eor
19470725.0,       98,5.0,21.7,18.3,3.7,931.6,69.0,,25.9,17.2,12.0,,0.1,1.0,13.9,0.0,eor
19470726.0,       98,5.0,21.4,16.7,4.0,930.7,65.0,,26.1,16.8,13.7,,0.0,0.0,12.4,0.0,eor
19470727.0,       98,5.0,19.8,17.2,3.7,931.4,74.0,,25.6,16.1,12.4,,0.0,0.0,13.5,0.0,eor
19470728.0,       98,5.0,22.0,15.5,0.7,931.9,60.0,,27.7,15.2,10.5,,0.0,0.0,14.7,0.0,eor
19470729.0,       98,5.0,22.0,16.5,2.0,927.0,60.0,,28.4,18.9,15.6,,0.0,1.0,13.1,0.0,eor
19470730.0,       98,5.0,15.1,14.5,3.3,930.2,82.0,,20.2,13.0,10.4,,0.0,0.0,10.2,0.0,eor
19470731.0,       98,5.0,16.5,13.9,5.3,929.0,72.0,,22.6,12.2,9.0,,0.0,0.0,6.0,0.0,eor
19470801.0,       98,5.0,15.0,11.2,0.3,932.8,66.0,,21.0,8.5,5.1,,0.0,0.0,14.6,0.0,eor
19470802.0,       98,5.0,18.6,11.7,5.7,932.2,56.0,,25.5,11.3,6.1,,1.0,1.0,11.2,0.0,eor
19470803.0,       98,5.0,20.1,15.5,4.7,928.8,63.0,,27.1,17.5,13.4,,0.2,1.0,12.2,0.0,eor
19470804.0,       98,5.0,20.6,12.4,3.0,923.9,53.0,,26.2,13.4,9.5,,1.2,1.0,13.8,0.0,eor
19470805.0,       98,5.0,14.4,15.6,5.3,919.4,91.0,,20.8,12.2,12.0,,4.0,1.0,3.0,0.0,eor
19470806.0,       98,5.0,11.7,13.3,7.7,923.0,97.0,,13.3,10.2,8.5,,4.9,1.0,0.4,0.0,eor
19470807.0,       98,5.0,10.2,12.5,7.3,924.6,99.0,,11.8,9.8,8.2,,20.8,1.0,0.0,0.0,eor
19470808.0,       98,5.0,10.0,10.9,7.3,927.6,90.0,,12.0,8.3,6.6,,0.1,1.0,0.4,0.0,eor
19470809.0,       98,5.0,12.8,11.3,2.7,926.8,77.0,,17.6,8.4,7.0,,0.0,0.0,9.8,0.0,eor
19470810.0,       98,5.0,15.8,14.0,2.0,927.2,79.0,,20.7,10.5,7.4,,0.0,0.0,8.1,0.0,eor
19470811.0,       98,5.0,16.8,13.5,2.7,929.1,69.0,,22.0,13.7,9.5,,0.0,0.0,10.4,0.0,eor
19470812.0,       98,5.0,16.4,14.5,2.7,931.8,77.0,,21.6,12.3,7.3,,0.0,0.0,8.3,0.0,eor
19470813.0,       98,5.0,17.8,13.1,1.0,933.4,61.0,,23.4,13.3,9.0,,0.0,0.0,14.0,0.0,eor
19470814.0,       98,5.0,19.0,11.1,1.0,933.8,51.0,,23.6,14.1,8.1,,0.0,0.0,14.1,0.0,eor
19470815.0,       98,5.0,21.6,12.5,0.0,933.9,49.0,,25.5,16.1,12.5,,0.0,0.0,14.1,0.0,eor
19470816.0,       98,5.0,21.5,10.7,0.3,934.3,41.0,,27.1,17.2,13.0,,0.0,0.0,14.1,0.0,eor
19470817.0,       98,5.0,20.2,11.7,0.0,934.0,50.0,,24.8,14.7,11.5,,0.0,0.0,14.2,0.0,eor
19470818.0,       98,5.0,22.2,10.5,2.7,931.8,39.0,,27.2,16.9,13.5,,0.0,0.0,12.6,0.0,eor
19470819.0,       98,5.0,21.8,12.1,5.3,928.6,45.0,,28.0,17.8,12.0,,5.5,1.0,8.5,0.0,eor
19470820.0,       98,5.0,18.8,14.9,2.3,929.6,66.0,,24.4,15.4,10.7,,0.1,1.0,10.3,0.0,eor
19470821.0,       98,5.0,15.4,10.3,1.3,928.8,58.0,,20.0,10.9,7.7,,0.0,0.0,13.2,0.0,eor
19470822.0,       98,5.0,14.7,11.5,3.0,928.4,71.0,,20.3,9.9,7.4,,0.0,0.0,12.1,0.0,eor
19470823.0,       98,5.0,15.2,10.8,2.7,929.4,61.0,,20.5,10.2,4.5,,0.0,1.0,11.0,0.0,eor
19470824.0,       98,5.0,13.9,14.8,6.0,930.6,93.0,,17.0,10.8,6.0,,3.8,1.0,5.3,0.0,eor
19470825.0,       98,5.0,14.1,13.6,4.0,931.8,85.0,,19.5,10.2,7.0,,0.0,1.0,9.2,0.0,eor
19470826.0,       98,5.0,14.4,11.5,3.0,934.2,70.0,,20.4,10.2,6.5,,0.0,0.0,11.5,0.0,eor
19470827.0,       98,5.0,16.0,11.3,4.0,934.4,65.0,,21.2,11.0,6.6,,0.0,0.0,11.6,0.0,eor
19470828.0,       98,5.0,14.9,11.1,5.0,931.9,63.0,,19.0,12.1,4.9,,0.0,0.0,12.2,0.0,eor
19470829.0,       98,5.0,13.0,12.1,4.0,931.5,79.0,,17.1,7.5,2.8,,0.0,0.0,8.7,0.0,eor
19470830.0,       98,5.0,10.5,8.1,0.3,930.4,64.0,,16.4,6.0,2.3,,0.0,0.0,13.5,0.0,eor
19470831.0,       98,5.0,11.7,9.6,5.7,928.7,70.0,,15.6,7.8,1.5,,0.0,0.0,6.5,0.0,eor
19470901.0,       98,5.0,11.9,10.5,2.7,928.0,75.0,,17.4,8.9,3.7,,0.0,0.0,8.4,0.0,eor
19470902.0,       98,5.0,13.6,11.1,3.0,928.0,71.0,,19.5,8.9,3.0,,0.0,0.0,7.4,0.0,eor
19470903.0,       98,5.0,13.2,12.0,5.3,926.8,78.0,,16.7,10.3,6.2,,0.0,1.0,1.0,0.0,eor
19470904.0,       98,5.0,14.2,10.4,3.0,926.8,64.0,,19.5,11.2,5.1,,0.0,0.0,9.7,0.0,eor
19470905.0,       98,5.0,16.4,9.6,2.3,928.4,52.0,,21.8,10.7,5.1,,0.0,0.0,10.6,0.0,eor
19470906.0,       98,5.0,16.8,9.1,3.3,928.6,47.0,,22.7,13.9,5.0,,0.5,1.0,8.3,0.0,eor
19470907.0,       98,5.0,12.6,12.9,5.7,928.3,88.0,,17.4,11.1,6.9,,8.7,1.0,2.7,0.0,eor
19470908.0,       98,5.0,13.2,13.2,6.0,924.7,87.0,,17.0,10.4,6.1,,4.8,1.0,2.4,0.0,eor
19470909.0,       98,5.0,12.3,11.9,4.7,926.4,82.0,,15.6,10.9,9.1,,0.0,0.0,6.6,0.0,eor
19470910.0,       98,5.0,13.0,11.5,4.0,930.8,78.0,,17.5,8.8,6.7,,0.0,0.0,6.7,0.0,eor
19470911.0,       98,5.0,19.0,11.3,0.3,931.8,55.0,,24.0,11.7,6.3,,0.0,0.0,12.4,0.0,eor
19470912.0,       98,5.0,21.8,14.9,1.3,932.8,57.0,,26.5,18.4,13.8,,0.0,0.0,10.9,0.0,eor
19470913.0,       98,5.0,22.2,14.1,1.7,929.6,54.0,,27.2,17.5,12.7,,0.0,0.0,10.5,0.0,eor
19470914.0,       98,5.0,18.8,16.1,5.0,929.0,74.0,,24.0,13.8,11.0,,1.2,1.0,7.9,0.0,eor
19470915.0,       98,5.0,21.6,14.3,1.7,933.2,58.0,,26.0,15.6,11.1,,0.0,0.0,11.9,0.0,eor
19470916.0,       98,5.0,22.8,9.5,1.0,929.2,33.0,,28.3,20.2,14.6,,0.0,0.0,11.3,0.0,eor
19470917.0,       98,5.0,16.8,14.3,4.3,932.3,73.0,,23.1,14.2,7.9,,0.1,1.0,6.5,0.0,eor
19470918.0,       98,5.0,19.8,14.0,3.7,931.4,62.0,,25.5,13.0,10.0,,0.0,0.0,11.0,0.0,eor
19470919.0,       98,5.0,23.3,10.4,3.3,930.8,36.0,,28.0,18.9,11.9,,0.0,0.0,10.3,0.0,eor
19470920.0,       98,5.0,20.6,12.3,2.7,930.6,49.0,,27.9,17.4,14.7,,0.2,1.0,11.3,0.0,eor
19470921.0,       98,5.0,13.0,12.8,6.3,933.9,84.0,,18.0,10.8,9.2,,8.2,1.0,4.7,0.0,eor
19470922.0,       98,5.0,8.8,9.3,5.0,936.8,82.0,,12.3,7.4,6.1,,0.1,1.0,5.2,0.0,eor
19470923.0,       98,5.0,6.1,9.2,7.7,922.7,94.0,,9.0,4.3,3.8,,14.1,1.0,0.0,0.0,eor
19470924.0,       98,5.0,5.0,8.4,7.0,924.4,97.0,,7.5,3.1,1.6,,1.2,1.0,0.1,0.0,eor
19470925.0,       98,5.0,8.6,10.9,8.0,925.9,100.0,,10.0,4.6,2.1,,0.5,1.0,0.0,0.0,eor
19470926.0,       98,5.0,13.0,14.3,7.7,925.0,95.0,,15.9,9.6,8.0,,0.1,1.0,5.1,0.0,eor
19470927.0,       98,5.0,12.2,14.0,7.7,927.9,96.0,,18.0,10.8,6.9,,0.1,1.0,3.7,0.0,eor
19470928.0,       98,5.0,12.5,12.4,7.7,930.2,87.0,,15.3,10.2,8.4,,1.2,1.0,2.7,0.0,eor
19470929.0,       98,5.0,9.2,11.9,8.0,926.6,100.0,,12.3,7.8,7.5,,11.7,1.0,0.0,0.0,eor
19470930.0,       98,5.0,4.4,6.8,5.7,934.4,80.0,,8.5,3.4,1.6,,0.2,1.0,6.1,0.0,eor
19471001.0,       98,5.0,5.2,6.9,4.0,934.4,80.0,,8.8,1.8,-2.0,,0.4,1.0,6.3,0.0,eor
19471002.0,       98,5.0,4.2,7.6,5.0,934.3,84.0,,9.0,0.9,1.7,,0.5,1.0,4.8,0.0,eor
19471003.0,       98,5.0,4.6,4.1,1.3,938.7,49.0,,9.5,0.7,-2.4,,0.0,0.0,11.3,0.0,eor
19471004.0,       98,5.0,11.1,5.6,4.3,937.8,42.0,,17.3,3.0,-1.9,,0.0,0.0,10.3,0.0,eor
19471005.0,       98,5.0,13.5,7.3,2.3,933.6,47.0,,18.6,9.5,3.4,,0.0,0.0,11.4,0.0,eor
19471006.0,       98,5.0,14.2,7.1,3.0,929.6,42.0,,19.0,10.4,3.6,,0.0,0.0,11.2,0.0,eor
19471007.0,       98,5.0,12.9,9.9,3.0,930.0,65.0,,17.2,9.4,5.6,,0.0,0.0,8.6,0.0,eor
19471008.0,       98,5.0,15.3,11.5,6.3,929.4,66.0,,19.4,11.5,5.6,,0.2,1.0,5.7,0.0,eor
19471009.0,       98,5.0,13.6,13.2,6.0,929.6,83.0,,19.5,11.9,7.1,,26.0,1.0,6.1,0.0,eor
19471010.0,       98,5.0,10.6,11.5,3.7,935.4,89.0,,13.0,9.2,8.0,,0.1,1.0,5.2,0.0,eor
19471011.0,       98,5.0,10.4,11.3,5.3,942.2,89.0,,14.5,8.4,5.1,,0.1,1.0,5.4,0.0,eor
19471012.0,       98,5.0,12.8,10.4,0.7,942.4,70.0,,16.6,8.2,4.4,,0.0,0.0,10.8,0.0,eor
19471013.0,       98,5.0,12.9,9.2,0.7,937.2,62.0,,17.5,10.3,5.7,,0.0,0.0,10.7,0.0,eor
19471014.0,       98,5.0,12.6,10.5,5.7,930.6,72.0,,17.5,10.0,4.7,,2.1,1.0,10.3,0.0,eor
19471015.0,       98,5.0,6.7,9.3,4.7,929.1,90.0,,11.5,4.4,7.5,,0.6,1.0,1.0,0.0,eor
19471016.0,       98,5.0,6.7,9.7,8.0,929.4,98.0,,8.3,4.1,1.4,,6.7,1.0,0.0,0.0,eor
19471017.0,       98,5.0,5.4,7.6,7.0,929.0,86.0,,8.3,2.9,0.6,,5.3,1.0,1.9,0.0,eor
19471018.0,       98,5.0,2.0,6.3,3.3,935.4,90.0,,6.0,-0.2,-2.2,,0.0,0.0,8.4,0.0,eor
19471019.0,       98,5.0,2.0,5.3,2.3,939.8,75.0,,6.6,-0.2,-3.7,,0.0,0.0,8.7,0.0,eor
19471020.0,       98,5.0,3.2,3.9,0.7,936.8,52.0,,6.7,-1.4,-4.3,,0.0,0.0,10.1,0.0,eor
19471021.0,       98,5.0,7.0,6.1,5.0,932.0,60.0,,11.5,0.2,-2.8,,0.0,1.0,8.6,0.0,eor
19471022.0,       98,5.0,9.2,8.7,5.3,928.7,72.0,,14.0,7.1,4.6,,0.0,0.0,8.8,0.0,eor
19471023.0,       98,5.0,7.8,9.2,7.7,926.2,87.0,,11.7,6.2,4.3,,2.7,1.0,0.9,0.0,eor
19471024.0,       98,5.0,4.2,6.7,7.0,924.8,78.0,,8.3,2.3,4.3,,0.0,0.0,0.1,0.0,eor
19471025.0,       98,5.0,-0.2,4.4,2.0,927.4,71.0,,5.0,-3.4,-0.3,,0.0,0.0,9.4,0.0,eor
19471026.0,       98,5.0,-3.2,3.7,1.3,927.9,77.0,,0.5,-5.9,-6.9,,0.0,0.0,9.0,0.0,eor
19471027.0,       98,5.0,-1.4,4.3,2.7,926.2,78.0,,2.5,-4.8,-5.9,,0.0,0.0,9.9,0.0,eor
19471028.0,       98,5.0,-2.9,4.4,6.7,924.8,90.0,,0.5,-4.5,-4.8,,0.0,0.0,3.1,0.0,eor
19471029.0,       98,5.0,-0.4,5.6,5.7,924.2,95.0,,2.1,-3.3,-4.7,,0.0,0.0,6.1,0.0,eor
19471030.0,       98,5.0,3.2,6.7,1.3,920.2,87.0,,7.6,-1.2,-2.1,,0.0,0.0,8.2,0.0,eor
19471031.0,       98,5.0,6.5,8.1,6.7,918.2,85.0,,12.1,2.5,1.2,,0.0,1.0,7.1,0.0,eor
19471101.0,       98,5.0,5.2,8.5,6.0,927.2,94.0,,10.1,3.6,3.4,,0.0,1.0,7.1,0.0,eor
19471102.0,       98,5.0,5.4,8.5,7.3,925.0,96.0,,6.0,3.7,3.8,,0.6,1.0,0.0,0.0,eor
19471103.0,       98,5.0,5.4,8.9,7.3,923.4,97.0,,6.9,4.2,3.4,,2.3,1.0,0.0,0.0,eor
19471104.0,       98,5.0,4.0,8.0,8.0,926.7,99.0,,4.6,2.4,3.4,,14.5,1.0,0.0,0.0,eor
19471105.0,       98,5.0,4.0,7.7,7.3,927.9,96.0,,5.5,2.9,2.3,,7.6,1.0,1.5,0.0,eor
19471106.0,       98,5.0,3.1,7.5,8.0,932.0,98.0,,3.9,2.5,2.4,,2.3,1.0,0.0,0.0,eor
19471107.0,       98,5.0,3.4,7.7,8.0,933.9,100.0,,3.9,2.3,2.3,,2.5,1.0,0.0,0.0,eor
19471108.0,       98,5.0,4.6,8.4,8.0,930.2,100.0,,5.6,3.3,3.3,,0.1,1.0,0.0,0.0,eor
19471109.0,       98,5.0,5.4,8.9,7.7,924.8,100.0,,6.0,4.3,4.3,,17.8,1.0,0.0,0.0,eor
19471110.0,       98,5.0,5.1,8.7,7.7,916.8,96.0,,9.5,4.0,5.7,,14.5,1.0,0.0,0.0,eor
19471111.0,       98,5.0,6.3,9.1,8.0,918.8,100.0,,9.3,2.8,3.3,,50.1,1.0,0.0,0.0,eor
19471112.0,       98,5.0,7.5,10.3,8.0,911.0,100.0,,8.7,6.8,6.7,,35.0,1.0,0.0,0.0,eor
19471113.0,       98,5.0,2.4,6.9,7.3,913.0,93.0,,8.2,1.3,3.3,,7.5,8.0,0.5,0.0,eor
19471114.0,       98,5.0,0.4,6.4,7.7,918.3,99.0,,1.5,-0.4,-0.2,,15.7,8.0,0.0,0.0,eor
19471115.0,       98,5.0,-0.6,5.7,8.0,911.9,99.0,,0.6,-1.1,-1.2,,1.2,7.0,0.0,13.0,eor
19471116.0,       98,5.0,-1.8,5.5,8.0,919.2,98.0,,-0.5,-2.7,-2.3,,2.0,7.0,0.0,9.0,eor
19471117.0,       98,5.0,-4.2,4.5,8.0,917.4,98.0,,-2.4,-4.9,-3.7,,5.3,7.0,0.0,12.0,eor
19471118.0,       98,5.0,-5.3,4.0,4.7,914.3,95.0,,-3.8,-6.2,-9.9,,0.0,0.0,0.9,13.0,eor
19471119.0,       98,5.0,-3.2,4.7,7.7,917.8,98.0,,-1.5,-6.2,-16.1,,2.4,8.0,0.0,12.0,eor
19471120.0,       98,5.0,2.5,6.9,8.0,931.0,100.0,,5.8,-3.0,-4.9,,0.9,1.0,0.0,11.0,eor
19471121.0,       98,5.0,9.2,11.6,8.0,934.3,100.0,,9.6,5.4,0.3,,2.0,1.0,0.0,0.0,eor
19471122.0,       98,5.0,9.0,11.5,8.0,931.2,99.0,,10.1,8.3,8.6,,12.7,1.0,0.0,0.0,eor
19471123.0,       98,5.0,8.2,10.8,8.0,926.2,99.0,,10.2,7.3,8.0,,13.7,1.0,0.0,0.0,eor
19471124.0,       98,5.0,0.2,6.0,8.0,922.6,96.0,,7.5,-0.6,0.1,,12.8,7.0,0.0,0.0,eor
19471125.0,       98,5.0,-1.3,5.5,8.0,910.2,98.0,,0.0,-1.7,-1.1,,23.6,7.0,0.0,13.0,eor
19471126.0,       98,5.0,-2.0,5.2,8.0,909.0,99.0,,-0.5,-2.6,-1.6,,11.0,7.0,0.0,35.0,eor
19471127.0,       98,5.0,-4.2,4.4,5.0,912.3,96.0,,-1.9,-6.0,-3.1,,0.0,0.0,0.2,52.0,eor
19471128.0,       98,5.0,-4.7,4.0,7.3,907.9,93.0,,-3.8,-6.6,-11.8,,6.4,8.0,0.2,50.0,eor
19471129.0,       98,5.0,-2.4,5.2,7.0,903.4,98.0,,-0.5,-4.4,-4.5,,0.0,1.0,0.0,57.0,eor
19471130.0,       98,5.0,-2.0,5.2,8.0,904.4,98.0,,-1.5,-3.6,-4.0,,1.7,8.0,0.0,55.0,eor
19471201.0,       98,5.0,-3.6,4.5,7.7,908.2,97.0,,-1.7,-4.4,-4.4,,0.0,0.0,1.3,40.0,eor
19471202.0,       98,5.0,-1.7,5.3,8.0,900.7,98.0,,-0.6,-4.1,-6.2,,3.6,8.0,0.0,40.0,eor
19471203.0,       98,5.0,-2.8,4.9,8.0,901.6,99.0,,-1.1,-3.0,-3.1,,0.0,1.0,0.0,35.0,eor
19471204.0,       98,5.0,-2.0,5.2,8.0,905.2,99.0,,-1.2,-3.5,-6.3,,0.1,7.0,0.0,35.0,eor
19471205.0,       98,5.0,-0.2,5.7,6.7,909.5,96.0,,0.2,-1.4,-1.7,,0.0,0.0,2.2,35.0,eor
19471206.0,       98,5.0,-0.2,6.0,8.0,913.2,100.0,,0.5,-0.9,-2.5,,0.0,0.0,0.0,32.0,eor
19471207.0,       98,5.0,0.5,6.3,7.7,917.4,98.0,,2.2,-0.5,-1.2,,0.0,1.0,1.1,31.0,eor
19471208.0,       98,5.0,0.0,6.0,8.0,918.2,99.0,,0.7,-0.4,-0.3,,0.6,7.0,0.0,23.0,eor
19471209.0,       98,5.0,-0.6,5.9,8.0,927.4,99.0,,1.2,-1.4,-0.5,,0.1,7.0,0.2,21.0,eor
19471210.0,       98,5.0,-2.8,4.8,8.0,938.0,98.0,,-1.4,-3.4,-2.6,,0.0,1.0,0.0,19.0,eor
19471211.0,       98,5.0,-2.6,4.9,7.3,938.4,99.0,,-2.0,-4.8,-6.2,,0.5,8.0,0.4,19.0,eor
19471212.0,       98,5.0,1.6,6.7,8.0,931.9,100.0,,2.8,-2.2,-2.5,,5.3,1.0,0.0,19.0,eor
19471213.0,       98,5.0,0.1,6.3,7.7,929.8,97.0,,3.6,-1.2,0.3,,0.6,8.0,0.4,11.0,eor
19471214.0,       98,5.0,-4.1,4.1,5.0,933.5,91.0,,-1.0,-4.6,-7.7,,0.0,0.0,4.8,11.0,eor
19471215.0,       98,5.0,-2.4,4.8,7.7,933.8,98.0,,-0.2,-6.0,-8.5,,7.1,8.0,0.0,8.0,eor
19471216.0,       98,5.0,-2.8,4.9,8.0,931.9,99.0,,0.1,-3.3,-2.6,,1.3,8.0,0.0,14.0,eor
19471217.0,       98,5.0,-3.5,4.7,8.0,929.1,98.0,,-1.0,-4.0,-4.7,,3.6,7.0,0.0,16.0,eor
19471218.0,       98,5.0,-7.4,3.6,4.7,929.2,98.0,,-3.6,-9.3,-8.7,,0.0,0.0,0.0,18.0,eor
19471219.0,       98,5.0,-4.2,4.1,8.0,924.0,98.0,,-0.6,-9.1,-16.8,,10.2,7.0,0.0,18.0,eor
19471220.0,       98,5.0,-2.6,4.7,7.3,928.7,98.0,,-0.3,-6.2,-7.0,,3.0,8.0,0.0,30.0,eor
19471221.0,       98,5.0,0.7,6.3,8.0,926.4,100.0,,2.0,-0.9,-0.5,,19.4,8.0,0.0,30.0,eor
19471222.0,       98,5.0,1.8,6.9,8.0,920.8,100.0,,2.2,0.6,0.8,,44.9,8.0,0.0,25.0,eor
19471223.0,       98,5.0,3.0,7.6,8.0,924.2,100.0,,3.4,1.5,-0.2,,23.4,1.0,0.0,13.0,eor
19471224.0,       98,5.0,1.2,6.5,8.0,926.2,100.0,,3.3,0.0,0.5,,10.2,8.0,0.0,0.0,eor
19471225.0,       98,5.0,1.5,6.8,8.0,916.4,100.0,,2.4,1.3,1.1,,8.4,8.0,0.0,0.0,eor
19471226.0,       98,5.0,-1.2,5.6,8.0,910.8,99.0,,2.1,-1.5,-1.7,,16.3,7.0,0.0,1.0,eor
19471227.0,       98,5.0,3.8,7.7,8.0,907.2,100.0,,7.0,-1.5,-1.7,,67.9,8.0,0.0,16.0,eor
19471228.0,       98,5.0,2.8,7.3,7.7,900.8,97.0,,6.8,2.1,3.0,,12.6,8.0,0.0,0.0,eor
19471229.0,       98,5.0,-2.7,4.4,7.0,901.5,85.0,,2.5,-4.3,-0.5,,0.4,7.0,0.3,0.0,eor
19471230.0,       98,5.0,-4.0,4.4,8.0,904.4,97.0,,-2.8,-4.7,-4.2,,6.7,7.0,0.0,1.0,eor
19471231.0,       98,5.0,-6.1,3.6,5.7,920.0,96.0,,-4.5,-8.8,-10.2,,0.7,7.0,4.4,10.0,eor
19480101.0,       98,5.0,-1.5,5.3,8.0,921.4,100.0,,0.0,-4.8,-4.8,,14.9,7.0,0.0,10.0,eor
19480102.0,       98,5.0,6.0,9.2,7.7,919.6,100.0,,7.1,-0.1,-0.2,,22.1,1.0,0.0,3.0,eor
19480103.0,       98,5.0,7.0,10.0,8.0,922.7,100.0,,8.3,6.0,6.8,,3.2,1.0,0.0,0.0,eor
19480104.0,       98,5.0,6.7,9.6,8.0,919.1,99.0,,7.7,5.3,4.9,,0.0,1.0,0.2,0.0,eor
19480105.0,       98,5.0,2.9,7.6,8.0,907.0,95.0,,7.2,0.3,4.2,,8.6,7.0,0.0,0.0,eor
19480106.0,       98,5.0,-2.4,4.9,6.0,911.1,96.0,,0.5,-3.5,-2.0,,1.9,7.0,0.0,0.0,eor
19480107.0,       98,5.0,3.9,8.0,8.0,893.9,100.0,,5.6,-3.0,-3.2,,8.8,7.0,0.0,0.0,eor
19480108.0,       98,5.0,-1.7,5.5,8.0,899.1,100.0,,5.0,-2.7,-1.0,,11.9,7.0,0.0,1.0,eor
19480109.0,       98,5.0,-2.0,5.3,8.0,913.6,99.0,,-1.2,-3.0,-2.8,,5.2,7.0,0.0,11.0,eor
19480110.0,       98,5.0,-0.9,5.7,8.0,912.4,100.0,,1.1,-2.7,-3.5,,5.6,7.0,0.0,15.0,eor
19480111.0,       98,5.0,-0.4,5.9,8.0,918.3,100.0,,0.0,-1.1,-1.3,,0.8,7.0,0.0,17.0,eor
19480112.0,       98,5.0,1.9,7.1,8.0,915.6,100.0,,2.9,-0.3,-1.7,,28.0,7.0,0.0,13.0,eor
19480113.0,       98,5.0,7.1,10.1,8.0,912.3,100.0,,7.5,1.4,1.9,,52.5,1.0,0.0,0.0,eor
19480114.0,       98,5.0,0.5,6.4,7.3,914.3,99.0,,7.5,-0.5,0.7,,14.8,7.0,0.0,0.0,eor
19480115.0,       98,5.0,-0.8,5.9,7.7,910.2,100.0,,0.4,-1.4,-0.7,,0.0,1.0,0.2,11.0,eor
19480116.0,       98,5.0,-2.2,5.2,8.0,914.2,97.0,,0.5,-3.4,-4.8,,0.0,0.0,0.6,10.0,eor
19480117.0,       98,5.0,-3.5,4.4,6.7,914.7,94.0,,-2.2,-5.0,-9.1,,2.1,7.0,1.0,9.0,eor
19480118.0,       98,5.0,-1.4,5.5,7.3,904.3,98.0,,-0.6,-3.4,-4.5,,1.4,7.0,0.0,13.0,eor
19480119.0,       98,5.0,-2.3,5.1,7.7,901.0,97.0,,-1.6,-3.0,-4.2,,5.1,7.0,0.0,14.0,eor
19480120.0,       98,5.0,-4.0,4.5,7.3,904.4,98.0,,-2.3,-4.9,-3.2,,0.1,7.0,1.1,19.0,eor
19480121.0,       98,5.0,-5.6,3.9,7.3,910.2,97.0,,-4.5,-7.6,-9.8,,0.6,7.0,0.0,18.0,eor
19480122.0,       98,5.0,-2.0,5.2,8.0,905.1,100.0,,-1.3,-4.8,-4.5,,5.3,7.0,0.0,20.0,eor
19480123.0,       98,5.0,-2.2,5.2,7.3,910.0,99.0,,-0.7,-3.1,-2.2,,0.1,7.0,1.0,22.0,eor
19480124.0,       98,5.0,-0.8,5.7,7.3,912.0,100.0,,0.0,-2.9,-3.0,,0.0,0.0,0.0,22.0,eor
19480125.0,       98,5.0,0.3,5.9,5.7,912.0,95.0,,1.0,-1.1,-2.7,,0.0,0.0,0.6,21.0,eor
19480126.0,       98,5.0,0.1,5.5,3.3,906.8,88.0,,4.3,-2.0,-7.2,,0.0,0.0,7.4,18.0,eor
19480127.0,       98,5.0,0.6,6.0,8.0,904.6,95.0,,1.2,-1.3,-2.9,,2.0,7.0,0.0,16.0,eor
19480128.0,       98,5.0,0.5,6.4,7.0,908.2,100.0,,2.5,0.1,-1.1,,1.5,7.0,0.0,14.0,eor
19480129.0,       98,5.0,1.8,6.8,7.7,908.2,98.0,,3.0,-0.6,-1.2,,0.2,1.0,0.5,12.0,eor
19480130.0,       98,5.0,4.0,7.7,8.0,915.4,98.0,,5.8,0.9,1.3,,15.6,7.0,0.0,8.0,eor
19480131.0,       98,5.0,4.6,8.3,7.7,920.0,96.0,,6.9,4.0,2.3,,7.6,1.0,0.1,0.0,eor
19480201.0,       98,5.0,2.8,7.3,7.7,931.4,97.0,,4.1,1.8,1.5,,3.3,1.0,0.1,0.0,eor
19480202.0,       98,5.0,5.0,7.2,7.7,929.4,83.0,,6.8,1.5,0.3,,1.4,1.0,0.5,0.0,eor
19480203.0,       98,5.0,4.0,8.0,8.0,921.4,96.0,,5.6,2.2,4.6,,14.9,7.0,0.0,0.0,eor
19480204.0,       98,5.0,-0.2,5.9,7.7,920.8,98.0,,3.1,-1.0,-1.2,,5.8,7.0,0.0,1.0,eor
19480205.0,       98,5.0,0.2,6.0,8.0,924.4,97.0,,1.0,-0.2,-0.1,,0.9,7.0,0.0,3.0,eor
19480206.0,       98,5.0,-0.6,6.0,7.7,917.1,99.0,,2.0,-1.8,-0.5,,7.5,7.0,0.0,2.0,eor
19480207.0,       98,5.0,0.6,6.0,7.7,925.0,99.0,,3.2,-2.3,-2.3,,21.3,7.0,0.1,4.0,eor
19480208.0,       98,5.0,5.5,8.9,8.0,922.3,100.0,,6.3,3.2,2.8,,19.7,1.0,0.0,0.0,eor
19480209.0,       98,5.0,2.2,7.3,8.0,918.7,99.0,,5.6,0.6,4.8,,25.4,7.0,0.0,0.0,eor
19480210.0,       98,5.0,0.4,6.1,8.0,923.9,99.0,,1.6,-1.1,-1.1,,8.3,7.0,0.0,0.0,eor
19480211.0,       98,5.0,1.5,6.9,8.0,923.2,100.0,,3.0,0.8,0.8,,6.4,7.0,0.0,0.0,eor
19480212.0,       98,5.0,0.3,6.3,7.7,922.0,98.0,,1.7,-0.6,0.4,,4.0,7.0,0.0,0.0,eor
19480213.0,       98,5.0,-0.3,5.7,8.0,930.0,96.0,,0.5,-1.3,-1.1,,0.1,7.0,0.0,0.0,eor
19480214.0,       98,5.0,1.2,6.7,8.0,931.6,100.0,,2.3,-0.6,-0.7,,1.7,1.0,0.0,0.0,eor
19480215.0,       98,5.0,3.2,7.7,8.0,924.0,100.0,,3.8,1.4,1.3,,12.4,1.0,0.0,0.0,eor
